Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Name,Reviewer_Star,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profile_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,sentiment
Morocco,Bouznika,BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE,05376-24121,"BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE - 5 Boulevard Bir Anzarane, Bouznika 13100",https://www.bmci.ma/,A. Sow (Ardo),1,Très mauvaise expérience,2024-01-14 00:58:13.787256,0,https://www.google.com/maps/contrib/110334119326400444616/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion des comptes,negative,['Mauvaise expérience'],negative
Morocco,Bouznika,BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE,05376-24121,"BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE - 5 Boulevard Bir Anzarane, Bouznika 13100",https://www.bmci.ma/,Zineb Zarrad,1,Très mauvaise expérience,2020-08-12 00:58:13.787259,0,https://www.google.com/maps/contrib/104497038896269395341/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,negative,['Mauvaise'],negative
Morocco,Bouznika,BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE,05376-24121,"BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE - 5 Boulevard Bir Anzarane, Bouznika 13100",https://www.bmci.ma/,Polad Maroc,1,Très mauvaise expérience,2017-08-13 00:58:13.787263,0,https://www.google.com/maps/contrib/116091548875990687659/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,['mauvaise expérience'],negative
Morocco,Bouznika,BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE,Not available,"BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE - Qrjr+4Q2, Bouznika",not available,الحياة جميلة,5,Très bonne prestation plus accueil clientèle agréable,2015-08-14 00:58:13.787266,0,https://www.google.com/maps/contrib/114552193957894263176/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Accueil clientèle,positive,['agréable'],positive
Morocco,Bouznika,BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE,Not available,"BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE - Qrjr+4Q2, Bouznika",not available,Achraf Elalaoui,5,Excellent accueil,2022-08-12 00:58:13.787270,0,https://www.google.com/maps/contrib/100082681460840913487/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Excellent accueil,positive,"['chaleureux', 'attentionné']",positive
Morocco,Bouznika,BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE,Not available,"BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE - Qrjr+4Q2, Bouznika",not available,Kawtar Lahnani,5,Très bonne expérience,2021-08-12 00:58:13.787273,0,https://www.google.com/maps/contrib/110856784753066199645/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience utilisateur,positive,['très bonne'],positive
Morocco,Bouznika,BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE,Not available,"BANQUE MAROCAINE POUR LE COMMERCE ET L’INDUSTRIE - Qrjr+4Q2, Bouznika",not available,Youssef Majestic,1,Très mauvaise expérience,2017-08-13 00:58:13.787277,0,https://www.google.com/maps/contrib/117782074263260893862/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,negative,['mauvaise expérience'],negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Mohammed Charfi,1,Service nul trop d'attentes,2023-11-15 00:58:13.787281,0,https://www.google.com/maps/contrib/108120831928230737805/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,"['problèmes', 'attentes']",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Radouane Mouhib,5,"Très bien , Un directeur a l écoute !",2024-06-12 00:58:13.787284,0,https://www.google.com/maps/contrib/104297010267933615909/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['écoute', 'directeur']",positive
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,El Houari Hassane,1,"Longue file d'attente, pas d'ordre et service médiocre. Allez chercher le service ailleurs.",2024-02-13 00:58:13.787288,0,https://www.google.com/maps/contrib/113542525894883268836/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"[""Longue file d'attente"", ""Pas d'ordre""]",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Hiba Djemilia,1,Service nul trop d attente,2023-08-12 00:58:13.787292,1,https://www.google.com/maps/contrib/100671143749353826889/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"['trop long', 'inacceptable']",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Daoui Youssef,1,"Service et organisation catastrophique, très long délais d'attente et peu de personnels pour une trentaine de clients (4 heures pour un employé au guichet servant 30 personnes).",2022-08-12 00:58:13.787295,2,https://www.google.com/maps/contrib/105935772461686404247/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service et organisation catastrophique,negative,"[""long délai d'attente"", 'peu de personnel']",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,مطارد العواصف,1,Longs délais d'attente en raison du manque de personnel,2021-08-12 00:58:13.787299,2,https://www.google.com/maps/contrib/114595450676861484632/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Manque de personnel,negative,"[""longs délais d'attente""]",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Mustapha Zahid,1,J'attends beaucoup,2023-08-12 00:58:13.787302,2,https://www.google.com/maps/contrib/117617277412806006639/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Attentes,negative,['grandes'],negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Safae El Idrissi,1,Très mauvaise expérience,2024-07-21 00:58:13.787306,0,https://www.google.com/maps/contrib/100039291326885844195/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['Mauvaise expérience'],negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Latifa Bouamout,1,Très mauvaise expérience,2024-04-13 00:58:13.787311,0,https://www.google.com/maps/contrib/113279310891166295046/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"['lent', 'long']",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Nawfal Elou,4,Bonne expérience,2023-11-15 00:58:13.787318,0,https://www.google.com/maps/contrib/107494753880814680425/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,['Bonne expérience'],positive
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Dubai Dubai,1,Très mauvaise expérience,2023-08-12 00:58:13.787322,0,https://www.google.com/maps/contrib/117429319483960743250/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,"['molestation', 'fraude']",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Elyahyai Ys,1,Très mauvaise expérience,2023-08-12 00:58:13.787326,0,https://www.google.com/maps/contrib/111633762901113978913/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,negative,"['mauvais service client', 'difficile de contacter']",negative
Morocco,Bouznika,AL BARID BANK,Not available,"AL BARID BANK - Bank Qrqq+Cgc, Bouznika",not available,Malak Khounati,5,Très bonne expérience,2021-08-12 00:58:13.787329,0,https://www.google.com/maps/contrib/112104513173919586717/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['facile', 'rapidité']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Mhd Ben,1,je voudrais aujourd'hui signaler  mal heureusement à  cette Banque que vos faites travailler des agents de sécurité incompétent parse que moi je suis un client MRE de crédit du Maroc agence de bourgogne Casablanca j etais de passage a oulad …,2022-08-12 00:58:13.787465,2,https://www.google.com/maps/contrib/101453952151548469539/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,sécurité des agents,negative,"['incompétent', 'parse']",negative
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Omar Jani,5,Magnifique,2017-08-13 00:58:13.787468,0,https://www.google.com/maps/contrib/113373527456569740872/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,positive,"['Perte de carte', ""Rétente d'argent""]",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Hafa,1,"Une banque sans standard, ni dirigeant ni employé, Ahmed, très, très, très mauvais service",2024-06-12 00:58:13.787472,0,https://www.google.com/maps/contrib/112457332428858773100/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service,negative,['mauvais service'],negative
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Yuossef Lahmidi,5,Employés effectuant le travail au niveau,2021-08-12 00:58:13.787476,0,https://www.google.com/maps/contrib/118162404880446691777/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'rapide']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Mbark Plays,4,✌️,2022-08-12 00:58:13.787479,0,https://www.google.com/maps/contrib/104441010785443001600/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,positive,"['pas de réponse au téléphone', 'difficile à contacter']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Bangoral Daygl,4,Une banque qui n'est pas la meilleure,2017-08-13 00:58:13.787483,0,https://www.google.com/maps/contrib/108530923877349137933/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Frais bancaires,positive,"['élevés', ""comparés à d'autres banques""]",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Nadia Ourrais,5,Très bonne expérience,2023-12-15 00:58:13.787486,0,https://www.google.com/maps/contrib/101522070096889356657/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['Rapide', 'Simple']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Kamal Oufares,5,Très bonne expérience,2021-08-12 00:58:13.787490,0,https://www.google.com/maps/contrib/100537429815745565372/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['simple', 'rapide']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Test Testo,5,Très bonne expérience,2018-08-13 00:58:13.787495,0,https://www.google.com/maps/contrib/101853119787682582326/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'rapidité']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Ainour Chadin,5,Très bonne expérience,2016-08-13 00:58:13.787498,0,https://www.google.com/maps/contrib/104284946738908108623/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['rapide', 'simple']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-26263,"CREDIT AGRICOLE DU MAROC - Du Maroc Bd Mohammed V - Oulad Teima - Province De Taroudant, Oulad Teima 20000",not available,Hassan Jakani,5,Très bonne expérience,2016-08-13 00:58:13.787502,0,https://www.google.com/maps/contrib/108077859367098428291/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['rapide', 'simple']",positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Chiibi Ff,1,"Les relations de l'employé avec Kalyan ont été décevantes. Surtout pour les Philippines, peut-être en dehors de Boston",2024-01-14 00:58:13.787513,1,https://www.google.com/maps/contrib/106112313921190849668/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Relations avec l'employé,negative,['décevantes'],negative
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Naily Stars,1,"Si c'était moins qu'une étoile, je lui aurais fait une mauvaise affaire. Ils ne savent pas comment traiter avec les clients ou avec qui que ce soit. Il y a un domestique au Pérou. En ce moment, il y a une personne dans les toilettes de …",2023-08-12 00:58:13.787516,0,https://www.google.com/maps/contrib/109101950328566240962/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,traitement client,negative,"['malhonnête', 'désagréable']",negative
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,You Ssef,1,"ACV traité
Ils traitent ceux qu’ils connaissent et sont en avance sur eux, ils traitent les adultes comme des animaux, ils les trouvent analphabètes.",2023-08-12 00:58:13.787520,0,https://www.google.com/maps/contrib/115361928373997059178/reviews?hl=fr,,2023-08-12 00:58:13.897341,traitement des clients,negative,"['analphabètes', 'animaux']",negative
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Youssef Dayene,1,"Caissiers très mauvais et paresseux, tellement décevant.",2024-02-13 00:58:13.787524,0,https://www.google.com/maps/contrib/111859789682401100800/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,"['Mauvais', 'Paresseux']",negative
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Mostafa Italie,1,Longue file d'attente qui n'en finit plus 4h d'attente,2022-08-12 00:58:13.787531,0,https://www.google.com/maps/contrib/108585437525026470805/reviews?hl=fr,,2022-08-12 00:58:13.897348,Temps d'attente,negative,"[""Longue file d'attente"", ""4h d'attente""]",negative
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,أليكساندرا,5,Meilleur guichet automatique,2023-08-12 00:58:13.787534,1,https://www.google.com/maps/contrib/100059071056151410685/reviews?hl=fr,,2023-08-12 00:58:13.897351,Meilleur guichet automatique,positive,"['rapide', 'simple']",positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Ismail El Bahhar,1,Services médiocres,2023-08-12 00:58:13.787538,0,https://www.google.com/maps/contrib/114364904504825777030/reviews?hl=fr,,2023-08-12 00:58:13.897354,Services médiocres,negative,['qualité des services'],negative
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Mohammed Akhiyte,5,Meilleur,2023-08-12 00:58:13.787542,1,https://www.google.com/maps/contrib/111264023431275761165/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,"['réactif', 'rapidité']",positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Bahtit Younes Ben Oumare,5,Ouah,2023-08-12 00:58:13.787545,2,https://www.google.com/maps/contrib/112409153472936394972/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service clientèle,positive,"['lente', 'peu intuitive']",positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Aday Blkchou,3,liuutffhh,2022-08-12 00:58:13.787549,1,https://www.google.com/maps/contrib/110383608510703899769/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['médium', 'inutile']",positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Ismail Bu,5,Très bonne expérience,2022-08-12 00:58:13.787556,0,https://www.google.com/maps/contrib/112040359892059162685/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience client,positive,['très bonne'],positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Hassan Haiddou,1,Très mauvaise expérience,2021-08-12 00:58:13.787560,0,https://www.google.com/maps/contrib/105256019324494828682/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion des comptes,negative,['mauvaise expérience'],negative
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Zekim Brahim,5,Très bonne expérience,2019-08-13 00:58:13.787564,0,https://www.google.com/maps/contrib/116231360568613799499/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience utilisateur,positive,['très bonne'],positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,Romayssa Fati,5,Très bonne expérience,2019-08-13 00:58:13.787567,0,https://www.google.com/maps/contrib/118119690571944827973/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience utilisateur,positive,"['bonne', 'facile']",positive
Morocco,Oulad Teima,AL BARID BANK,05285-26080,"AL BARID BANK - Barid Bank Prés De La Gare Des Taxi, Oulad Teima 83350",not available,ساره ساره,5,Très bonne expérience,2019-08-13 00:58:13.787571,0,https://www.google.com/maps/contrib/102567067210557866179/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,ouverture de compte,positive,"['rapide', 'simple']",positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-81752,"CREDIT AGRICOLE DU MAROC - Agricole 9Qvq+2Xm, Oulad Teima",http://www.creditagricole.ma/,Abdelaaziz Bari,4,Comme toutes les banques marocaines,2023-08-12 00:58:13.787617,0,https://www.google.com/maps/contrib/106143270553330471229/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque marocaine,positive,['tous les mêmes'],positive
Morocco,Oulad Teima,CREDIT AGRICOLE DU MAROC,05285-81752,"CREDIT AGRICOLE DU MAROC - Agricole 9Qvq+2Xm, Oulad Teima",http://www.creditagricole.ma/,Yousef Chelh,5,Bienvenue à Inezgane,2021-08-12 00:58:13.787621,2,https://www.google.com/maps/contrib/110241676571632043272/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'rapide']",positive
